#authid,"status",sext,sneu,sagr,scon,sopn,cext,cneu,cagr,ccon,copn
c19a4fb5e846fb6575b0a8f3a2081ea0,"on paul for norway 2012!!!",3.25,3.75,1.75,4,3.5,n,y,n,y,n
c19a4fb5e846fb6575b0a8f3a2081ea0,"motherfucking regain bureaucratic bullshit. yet again",3.25,3.75,1.75,4,3.5,n,y,n,y,n
c19a4fb5e846fb6575b0a8f3a2081ea0,"seen ferdig... no",3.25,3.75,1.75,4,3.5,n,y,n,y,n
c19a4fb5e846fb6575b0a8f3a2081ea0,"is excited to come home but i dont want to leave solo :(",3.25,3.75,1.75,4,3.5,n,y,n,y,n
c19a4fb5e846fb6575b0a8f3a2081ea0,"burke ebook pp aims aah",3.25,3.75,1.75,4,3.5,n,y,n,y,n
c19a4fb5e846fb6575b0a8f3a2081ea0,"bears win",3.25,3.75,1.75,4,3.5,n,y,n,y,n
c19a4fb5e846fb6575b0a8f3a2081ea0,"roady!!!",3.25,3.75,1.75,4,3.5,n,y,n,y,n
c19a4fb5e846fb6575b0a8f3a2081ea0,"fuck",3.25,3.75,1.75,4,3.5,n,y,n,y,n
c19a4fb5e846fb6575b0a8f3a2081ea0,"save norge...",3.25,3.75,1.75,4,3.5,n,y,n,y,n
c19a4fb5e846fb6575b0a8f3a2081ea0,"god july d",3.25,3.75,1.75,4,3.5,n,y,n,y,n
c19a4fb5e846fb6575b0a8f3a2081ea0,"one",3.25,3.75,1.75,4,3.5,n,y,n,y,n
c19a4fb5e846fb6575b0a8f3a2081ea0,"1.5!",3.25,3.75,1.75,4,3.5,n,y,n,y,n
c19a4fb5e846fb6575b0a8f3a2081ea0,"ali",3.25,3.75,1.75,4,3.5,n,y,n,y,n
c19a4fb5e846fb6575b0a8f3a2081ea0,"2.5!",3.25,3.75,1.75,4,3.5,n,y,n,y,n
c19a4fb5e846fb6575b0a8f3a2081ea0,"s jan thomas ahahah",3.25,3.75,1.75,4,3.5,n,y,n,y,n
c19a4fb5e846fb6575b0a8f3a2081ea0,"gets to see maman and empty in 9 days",3.25,3.75,1.75,4,3.5,n,y,n,y,n
c19a4fb5e846fb6575b0a8f3a2081ea0,"de er samefolkets dag!!! :):)",3.25,3.75,1.75,4,3.5,n,y,n,y,n
c19a4fb5e846fb6575b0a8f3a2081ea0,"grover � else asbj�rnsen go toes same every go an bake frost den rare ortografien... go n freer leg meg dum",3.25,3.75,1.75,4,3.5,n,y,n,y,n
c19a4fb5e846fb6575b0a8f3a2081ea0,"s heart is broken by the bears yet again",3.25,3.75,1.75,4,3.5,n,y,n,y,n
c19a4fb5e846fb6575b0a8f3a2081ea0,"tender pp norge...",3.25,3.75,1.75,4,3.5,n,y,n,y,n
c19a4fb5e846fb6575b0a8f3a2081ea0,"just went to the sordid house in land and got bier go view guns go solo",3.25,3.75,1.75,4,3.5,n,y,n,y,n
c19a4fb5e846fb6575b0a8f3a2081ea0,"narcoleptic",3.25,3.75,1.75,4,3.5,n,y,n,y,n
e6cdef6f475cce3023c5b715f8c9f110,"quote from a christian fundementalist idiot can you prove your point or are you just going to spot out evidence all day",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"has renamed his do *propname*",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"*propname* fails",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"is quite liking girls aloud",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"ahhhhhhh! raisins",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"toblerone, dart madere and then you stab him",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"threes a flying hooker watching you hug",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"what have you got against baboon in times",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"big red button www.milaadesign",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"computers have feelings took collegehumor",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"only *propname* can win the game",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"a bag oh weed a bag oh weed oh everything is better with a bag oh weed",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"is watching olney tunes",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"sex drugs rock n roll and cooks",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"how many people aren using their *propname* ticket",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"what does the mange smooth taste like does it taste like oranges",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"is nearly in th awake hours",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"i have my lip pierced",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"what flavour do your chihuahuas come in",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"palm is natures toothpaste.",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"there must always be a clown",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"blonde blonde blonde blonde blonde",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"auuughh! my kidneys the butter shrapnel it burns",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"back from a frances",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"as everyone else is any else got rosary white as a tutor",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"dolphin can see the future with perfect clarity that why there always screaming",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"bubbles",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"senor balloony-head sponsors *propname*!!",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"i am going to call my kid trot at and delete then if they mess up i will just hit them all at once",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"*propname* can win a game of connect four in only three moves",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"5 'a*'s, 5 as 2 'b's. for people who i haven talked to yet",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"vodka-time.",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"is converting to pastafarianism. worship his noodleyness!",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"is bored as hell so interesting people must talk to me",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"boring up tonight from a 2 week drinking spree",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"i want *propname* the antelope.",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"tennis is a file sport no matter how good you are at it a wall will always be better",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"what the hell is that *propname*? don some kind of cat dinosaur.",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"has a brilliant plan vodka pie",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"today i was thinking about the expression revenge is a dish best served cold then i considered that revenge is sweet give come to the conclusion that revenge is ice cream la",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"is not drunk just poses by a highly retarded ghost",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"bored of blonde is now purple",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"when life gives you lemons you burn them with your homme flamethrower!",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"harder dancing - it looks like epileptic kid trying to swim",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"notalwaysright com when mood signs attack part line especially funny",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"life is like a grapefruit. its sort of orangey-yellow and dimpled on the outside wet and quid in the middle its got pips inside took oh and some people have half of one for breakfast",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"fear my mighty pigeon army!!!!",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"roses are red violet are blue ill fuck you with a rake",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"i dont want to die now give still got a headache i dont want to go to heaven with a headache id be all cross and wouldn enjoy it",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"ahhhhh, ebook fuck up good",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"is doing a survey for ﾣ5.",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"the way we were the chance to save my soul and my concern is now in vain  believe the words i will lock my door and pass the cemetery gates",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"say one more words i double dare you bring it on its my world your in it till take you down in a minute you can alter your look and verify your race but the truth seems like a bitch slap in your face",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"been watching pocoyo. you know your jealous , bitch",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"might be going to see toy story d in lunch tomorrow d",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"saint is nothing more than an excuse for being boring",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"is wondering if trees could juggles?",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"its a wonderful day for pie",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"the eyes the red squirrel eyes",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"is back from adding a *propname* to the cambridge camps",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"been awake for 12 hours now",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"ebook now in 1337.",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"ll @ never mind the buttsecks",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"i really canst afford to keep eating out this griffe",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"just found a dead waps in a bottle of conditioned what the fuck",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"has baileys.... oh yeah",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"has some new airwalks.",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"has made plans to soak gumma seas in vodka so they swell up",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"explosm net",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"nom french biscuits",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"ambition is like a frog sitting on a venus flytrap. the trap can bite and bite but it wont bother the frog because it only has little tiny plant teeth but some other stuff could happen and it could be like ambition",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"has just cooked some lovely chicken",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"clusters in the north of england have taken to using dental syringes to inject ecstasy directly into their mouths this dangerous practice is known as de by gumma",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"who rush time",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"only a ginger can call another ginger ginger",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"mmm.... bloody steady",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"has self-diagnosed with vestiphobia.",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"has decided on a new profession time-travelling pro tsar",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"curly lip spike be funnnn!",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"rocky rocky rocky on rocky tomato sheep go",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"wants a christmas samovar",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"sleep tomorrow mot now",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"is on the liking offenders register",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"his destructive programming is taking effect he will be irresistibly drawn to large cities where he will back up seers reverse street signs and steal everyone left shoes",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"for a large part of the th century communism tried to destroy capitalism now in the west century the capitalists are showing them how its done",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"has returned from etc with mot and blue curacao!",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"what a wonderful cupcake, apt",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"has decided he must get a penn tattoo",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"loves how ebook forces everyone to refer to themselves in the third person",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"wants 3 things",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"monsters inch is on",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"oh on run its a bumblebear!!!!",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"noah some party!!!!",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"ducks cheat at poker",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"henry loves crusts",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"wine is umbrella",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"will the various owners of a silver do min a blue hooded a red scarf and a stick on moustache please let me know who owns what so i can return things",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"damn stumbleupon has stopped working",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"and i have 3 things",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"hairs are easy but sometimes they dont make sense refrigerator",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"i have toes!!!!",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"and iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii-e-iiiiiiiiiiii will always love nodes",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"what do you call a gun with three barrels",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"you canst rub a pig on a cheese garter that dangerous",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"i dont anna bike or fishing pole i just anna submarine ism non keep it in a swimming pool non keep it nice and clean i dont want a fucking pago stick i just anna submarine fucking pedal car can suck my dick whereas my fucking submarine",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"mmm fish fingers",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"anteater power",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"fuck my left arm is asleep i canst move my it from the wrist down",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"mists = guuuuurd.",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"j�tk�t heir m hen mended ny shan oikeesti he ankle heir nee ku let ni dato it m toxin sullen i jumalauta, hyv�nn�k�nen. iss his t oo siis.... on on sixpack, kill ein sun his train vy miss sit past mill on iota v�kevi� in in hut aamuks!",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"is so watching ill & stitch",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"is watching insects insects are silly",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"loves jam",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"i need some cheese",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"mmm liquid kryptonite!",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"err:509",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"has a pile of beer many spirits and one can of strongbow.",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"the buddhist hamburg joint they make you one with everything",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"what would bacon do",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"has just taken apart his speakers to amply his headphones.",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"strange ask are strange",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"wants a lovely butter baked potato",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"has bought striped toe socks",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"wants a non cactus",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"mot + curacao = black + tasty!!!",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"who eats ice cream at christmas",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"damn powercuts!!!!",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"everyone drank all the beer all the spirits but the one can of strong still remains",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"please tell me you dont actually own a cloak i own several",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"satan furry hats",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"is a party wore",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"hanna matt is swahili!",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"threes no pirate translation for the dislike button",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"free bar on thursday",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"yesterday i discovered that its almost impossible to tell the difference between a very heavy spouse accent        and french",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"www.theonion",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"purple penguin!!!   of death",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"fuck yeah *propname* 'ass-raped by *propname*.",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"is fucking ill",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"has got a fever anyone know the one and only prescption? ll",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"house to myself time for booze...",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"has a motherfucking blacklight!!!",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"& *propname* *propname* *propname* dance on donkey sancturies.",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"d black hair",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"has just lost the game",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"penis dont have pockets",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"oh hi ism here from the internet what are you doing lung actions to your acts",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"royal intuition christmas lecture trees are evil",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"3!!!",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"motherfucking christmas",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"i do not fear death i had been dead for billions and billions of years before i was borne and had not suffered the slightest inconvenience from it",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"threes a flying hooker watching you hug go away hooker",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"has now gone blonde",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"still covered in beeeees!",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"sic vis pace para bellum",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"sooty puppet",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"has just watched *propname* saw *propname* in half",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"i generally dislike *propname*. i do not find his form of comedy amusing",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"all my amplifiers go to 12!!!",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"*propname* ",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"its not partial sex if none will marry you",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"mmm damn new fucking children only watching blonde people fuck",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"fuck.... stop sleeps retaredely slop when ism wasted",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"leprechaun pikachu!!",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"of *propname* is in elf...",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"sand is overrated. its just tiny little rocks....",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"whooop! runshaw's off to the sledging...",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"those who died are justified for wearing the badge there the chosen whites you justify those that died by wearing the badge there the chosen whites",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"way rush out tomorrow as well",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"fuck you runshaw, i want to sleep tomorrow",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"and *propname*. leaders of an some yet possibly painful new world order",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"ism covered in bees",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"i want to reconcile the violence in your heart i want to recognize your beauty is not just a mask i want to exorcise the demon from your past i want to satisfy the disclosed desires in your heart ?",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"i was right glee has ruined dont stop believin'.",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"i dream of a better tomorrow where chickens can cross the road and not be questioned about their motives",1.8,2.9,2.9,3,4.2,n,y,n,n,y
e6cdef6f475cce3023c5b715f8c9f110,"what ﾅ the carthaginians are attacking god i knew they do that what ﾅ they are attacking over the alps damn i knew they do that what ﾅ there coming on elephants ﾅ where they get the elephants there aren any elephants in europe",1.8,2.9,2.9,3,4.2,n,y,n,n,y
